,log_id,timestamp,epoch,metric_key,metric_val
193,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,107",22,Train-XEnt-Tgt,nan
194,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,107",22,Train-Aux-Tgt,0.983000
195,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,108",22,Train-Total-Tgt,nan
196,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,108",22,Train-Acc-Tgt,0.098625
197,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,723",22,Eval-Acc-Tgt,0.178874
198,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,424",23,Train-XEnt-Src,nan
199,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,425",23,Train-Aux-Src,0.980000
200,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,425",23,Train-Total-Src,nan
201,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,425",23,Train-Acc-Src,0.098625
202,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,426",23,Train-XEnt-Tgt,nan
203,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,426",23,Train-Aux-Tgt,0.976000
204,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,426",23,Train-Total-Tgt,nan
205,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:51,426",23,Train-Acc-Tgt,0.098625
206,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:52,039",23,Eval-Acc-Tgt,0.178874
207,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,826",24,Train-XEnt-Src,nan
208,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,826",24,Train-Aux-Src,0.983250
209,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,826",24,Train-Total-Src,nan
210,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,826",24,Train-Acc-Src,0.098625
211,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,827",24,Train-XEnt-Tgt,nan
212,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,827",24,Train-Aux-Tgt,0.978750
213,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,827",24,Train-Total-Tgt,nan
214,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:55,827",24,Train-Acc-Tgt,0.098625
215,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:56,440",24,Eval-Acc-Tgt,0.178874
216,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:46:00,139",25,Train-XEnt-Src,nan
217,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:46:00,139",25,Train-Aux-Src,0.979000
218,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:46:00,140",25,Train-Total-Src,nan
219,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:46:00,140",25,Train-Acc-Src,0.098625
220,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:46:00,140",25,Train-XEnt-Tgt,nan
221,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:46:00,140",25,Train-Aux-Tgt,0.977000
